question_id,structure_cluster,topic_name,model,is_correct
2714,Фамилия_Имя,Наука и природа,QwQ,False
2714,Фамилия_Имя,Наука и природа,Phi-4,False
2714,Фамилия_Имя,Наука и природа,Llama-4,False
2714,Фамилия_Имя,Наука и природа,Qwen3,False
2714,Фамилия_Имя,Наука и природа,DeepSeek-R1,False
2714,Фамилия_Имя,Наука и природа,DeepSeek-V3,False
2715,Другое,Музыка,gemma-3,False
2715,Другое,Музыка,QwQ,False
2715,Другое,Музыка,Phi-4,True
2715,Другое,Музыка,Llama-4,False
2715,Другое,Музыка,Qwen3,False
2715,Другое,Музыка,DeepSeek-R1,False
2715,Другое,Музыка,DeepSeek-V3,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,gemma-3,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,QwQ,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,Phi-4,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,Llama-4,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,Qwen3,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,DeepSeek-R1,False
2716,Замена ОН_ОНА_ОНИ,Религии и традиции,DeepSeek-V3,False
2717,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2717,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2717,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2717,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2717,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2717,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2717,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2718,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2718,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2718,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2718,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2718,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2718,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2718,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2719,Другое,Языки и загадки,gemma-3,False
2719,Другое,Языки и загадки,QwQ,False
2719,Другое,Языки и загадки,Phi-4,False
2719,Другое,Языки и загадки,Llama-4,True
2719,Другое,Языки и загадки,Qwen3,False
2719,Другое,Языки и загадки,DeepSeek-R1,True
2719,Другое,Языки и загадки,DeepSeek-V3,True
2720,Сокращение,Наука и природа,gemma-3,False
2720,Сокращение,Наука и природа,QwQ,False
2720,Сокращение,Наука и природа,Phi-4,False
2720,Сокращение,Наука и природа,Llama-4,False
2720,Сокращение,Наука и природа,Qwen3,False
2720,Сокращение,Наука и природа,DeepSeek-R1,False
2720,Сокращение,Наука и природа,DeepSeek-V3,False
2721,Другое,Спорт и игры,gemma-3,True
2721,Другое,Спорт и игры,QwQ,True
2721,Другое,Спорт и игры,Phi-4,True
2721,Другое,Спорт и игры,Llama-4,True
2721,Другое,Спорт и игры,Qwen3,True
2721,Другое,Спорт и игры,DeepSeek-R1,True
2721,Другое,Спорт и игры,DeepSeek-V3,True
2723,Замена ОН_ОНА_ОНИ,Шум,gemma-3,True
2723,Замена ОН_ОНА_ОНИ,Шум,QwQ,True
2723,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2723,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2723,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2723,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2723,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2724,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2724,Замена ОН_ОНА_ОНИ,Шум,QwQ,True
2724,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2724,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2724,Замена ОН_ОНА_ОНИ,Шум,Qwen3,True
2724,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2724,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2725,Другое,Языки и загадки,gemma-3,False
2725,Другое,Языки и загадки,QwQ,False
2725,Другое,Языки и загадки,Phi-4,False
2725,Другое,Языки и загадки,Llama-4,False
2725,Другое,Языки и загадки,Qwen3,False
2725,Другое,Языки и загадки,DeepSeek-R1,False
2725,Другое,Языки и загадки,DeepSeek-V3,False
2726,Ответ из N слов,"Кино, сериалы и актеры",gemma-3,False
2726,Ответ из N слов,"Кино, сериалы и актеры",QwQ,True
2726,Ответ из N слов,"Кино, сериалы и актеры",Phi-4,False
2726,Ответ из N слов,"Кино, сериалы и актеры",Llama-4,False
2726,Ответ из N слов,"Кино, сериалы и актеры",Qwen3,False
2726,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-R1,True
2726,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-V3,True
2727,Другое,Шум,gemma-3,True
2727,Другое,Шум,QwQ,False
2727,Другое,Шум,Phi-4,True
2727,Другое,Шум,Llama-4,True
2727,Другое,Шум,Qwen3,True
2727,Другое,Шум,DeepSeek-R1,True
2727,Другое,Шум,DeepSeek-V3,True
2764,Другое,Языки и загадки,gemma-3,False
2764,Другое,Языки и загадки,QwQ,False
2764,Другое,Языки и загадки,Phi-4,False
2764,Другое,Языки и загадки,Llama-4,False
2764,Другое,Языки и загадки,Qwen3,False
2764,Другое,Языки и загадки,DeepSeek-R1,False
2764,Другое,Языки и загадки,DeepSeek-V3,False
2765,Ответ из N слов,Музыка,gemma-3,False
2765,Ответ из N слов,Музыка,QwQ,True
2765,Ответ из N слов,Музыка,Phi-4,False
2765,Ответ из N слов,Музыка,Llama-4,False
2765,Ответ из N слов,Музыка,Qwen3,False
2765,Ответ из N слов,Музыка,DeepSeek-R1,True
2765,Ответ из N слов,Музыка,DeepSeek-V3,True
2766,Замена слова,Шум,gemma-3,False
2766,Замена слова,Шум,QwQ,False
2766,Замена слова,Шум,Phi-4,False
2766,Замена слова,Шум,Llama-4,False
2766,Замена слова,Шум,Qwen3,False
2766,Замена слова,Шум,DeepSeek-R1,False
2766,Замена слова,Шум,DeepSeek-V3,False
2767,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2767,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2767,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2767,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2767,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2767,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2767,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2768,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2768,Замена ИКС_ИГРЕК,Шум,QwQ,False
2768,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2768,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2768,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2768,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,True
2768,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2769,Пропуск,Языки и загадки,gemma-3,False
2769,Пропуск,Языки и загадки,QwQ,False
2769,Пропуск,Языки и загадки,Phi-4,False
2769,Пропуск,Языки и загадки,Llama-4,False
2769,Пропуск,Языки и загадки,Qwen3,False
2769,Пропуск,Языки и загадки,DeepSeek-R1,False
2769,Пропуск,Языки и загадки,DeepSeek-V3,False
2770,Пропуск,Языки и загадки,gemma-3,False
2770,Пропуск,Языки и загадки,QwQ,False
2770,Пропуск,Языки и загадки,Phi-4,False
2770,Пропуск,Языки и загадки,Llama-4,False
2770,Пропуск,Языки и загадки,Qwen3,False
2770,Пропуск,Языки и загадки,DeepSeek-R1,False
2770,Пропуск,Языки и загадки,DeepSeek-V3,True
2771,Замена слова,Языки и загадки,gemma-3,False
2771,Замена слова,Языки и загадки,QwQ,False
2771,Замена слова,Языки и загадки,Phi-4,False
2771,Замена слова,Языки и загадки,Llama-4,False
2771,Замена слова,Языки и загадки,Qwen3,False
2771,Замена слова,Языки и загадки,DeepSeek-R1,False
2771,Замена слова,Языки и загадки,DeepSeek-V3,False
2772,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2772,Замена ИКС_ИГРЕК,Шум,QwQ,False
2772,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2772,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2772,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2772,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2772,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2773,Другое,Языки и загадки,gemma-3,False
2773,Другое,Языки и загадки,QwQ,False
2773,Другое,Языки и загадки,Phi-4,False
2773,Другое,Языки и загадки,Llama-4,False
2773,Другое,Языки и загадки,Qwen3,False
2773,Другое,Языки и загадки,DeepSeek-R1,False
2773,Другое,Языки и загадки,DeepSeek-V3,False
2774,Ответ из N слов,Литература,gemma-3,False
2774,Ответ из N слов,Литература,QwQ,False
2774,Ответ из N слов,Литература,Phi-4,False
2774,Ответ из N слов,Литература,Llama-4,False
2774,Ответ из N слов,Литература,Qwen3,False
2774,Ответ из N слов,Литература,DeepSeek-R1,False
2774,Ответ из N слов,Литература,DeepSeek-V3,False
2775,Другое,"История, войны и правители",gemma-3,False
2775,Другое,"История, войны и правители",QwQ,False
2775,Другое,"История, войны и правители",Phi-4,False
2775,Другое,"История, войны и правители",Llama-4,False
2775,Другое,"История, войны и правители",Qwen3,False
2775,Другое,"История, войны и правители",DeepSeek-R1,True
2775,Другое,"История, войны и правители",DeepSeek-V3,True
2776,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2776,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2776,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2776,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2776,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2776,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2776,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2777,Ответ из N слов,Шум,gemma-3,False
2777,Ответ из N слов,Шум,QwQ,False
2777,Ответ из N слов,Шум,Phi-4,False
2777,Ответ из N слов,Шум,Llama-4,False
2777,Ответ из N слов,Шум,Qwen3,False
2777,Ответ из N слов,Шум,DeepSeek-R1,False
2777,Ответ из N слов,Шум,DeepSeek-V3,False
2778,Другое,Шум,gemma-3,False
2778,Другое,Шум,QwQ,False
2778,Другое,Шум,Phi-4,False
2778,Другое,Шум,Llama-4,False
2778,Другое,Шум,Qwen3,False
2778,Другое,Шум,DeepSeek-R1,False
2778,Другое,Шум,DeepSeek-V3,False
2779,Ответ из N слов,Шум,gemma-3,False
2779,Ответ из N слов,Шум,QwQ,False
2779,Ответ из N слов,Шум,Phi-4,False
2779,Ответ из N слов,Шум,Llama-4,False
2779,Ответ из N слов,Шум,Qwen3,False
2779,Ответ из N слов,Шум,DeepSeek-R1,True
2779,Ответ из N слов,Шум,DeepSeek-V3,True
2780,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2780,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2780,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2780,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2780,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2780,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2780,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",gemma-3,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",QwQ,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",Phi-4,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",Llama-4,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",Qwen3,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",DeepSeek-R1,False
2781,Замена ИКС_ИГРЕК,"История, войны и правители",DeepSeek-V3,False
2782,Ответ из N слов,Шум,gemma-3,False
2782,Ответ из N слов,Шум,QwQ,False
2782,Ответ из N слов,Шум,Phi-4,False
2782,Ответ из N слов,Шум,Llama-4,False
2782,Ответ из N слов,Шум,Qwen3,False
2782,Ответ из N слов,Шум,DeepSeek-R1,True
2782,Ответ из N слов,Шум,DeepSeek-V3,False
2783,Ответ из N слов,Шум,gemma-3,False
2783,Ответ из N слов,Шум,QwQ,False
2783,Ответ из N слов,Шум,Phi-4,False
2783,Ответ из N слов,Шум,Llama-4,False
2783,Ответ из N слов,Шум,Qwen3,False
2783,Ответ из N слов,Шум,DeepSeek-R1,False
2783,Ответ из N слов,Шум,DeepSeek-V3,False
2785,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2785,Замена ИКС_ИГРЕК,Шум,QwQ,False
2785,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2785,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2785,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2785,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,True
2785,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,True
2786,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2786,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2786,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2786,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2786,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2786,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2786,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2787,Замена ОН_ОНА_ОНИ,Литература,gemma-3,False
2787,Замена ОН_ОНА_ОНИ,Литература,QwQ,False
2787,Замена ОН_ОНА_ОНИ,Литература,Phi-4,False
2787,Замена ОН_ОНА_ОНИ,Литература,Llama-4,False
2787,Замена ОН_ОНА_ОНИ,Литература,Qwen3,False
2787,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-R1,False
2787,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-V3,False
2788,Замена слова,Языки и загадки,gemma-3,False
2788,Замена слова,Языки и загадки,QwQ,False
2788,Замена слова,Языки и загадки,Phi-4,False
